tag_id,platform,system,subsystem,equipment_id,equipment_type,signal_name,description_ko,io_type,data_type,unit,tag_class,value_basis,limit_basis,model_mapping,normal_or_initial,alarm_limits,trip_or_event_logic,priority,sample_ms,editable,gt_trip_behavior,source_url,notes
TSP.HRSG.ECO-02.DUTY_RATIO,Thermo VPP,HRSG,HP_ECONOMIZER,A-ECO-02,ECONOMIZER,DUTY_RATIO,HP 정상대비 열량비,CALC,REAL,%,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,,INFO,500,Y,decreases with thermal lag,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-02 allocation/order [A]
TSP.HRSG.ECO-02.STATUS,Thermo VPP,HRSG,HP_ECONOMIZER,A-ECO-02,ECONOMIZER,STATUS,HP 열교환기 상태,DI,ENUM,-,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,,INFO,500,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-02 allocation/order [A]
TSP.HRSG.ECO-02.TEMP_DEV_EVT,Thermo VPP,HRSG,HP_ECONOMIZER,A-ECO-02,ECONOMIZER,TEMP_DEV_EVT,HP 온도편차 이벤트,DI,BOOL,-,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,USER_EDIT,MEDIUM,500,Y,decreases with thermal lag,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-02 allocation/order [A]
TSP.HRSG.ECO-02.LOW_DUTY_EVT,Thermo VPP,HRSG,HP_ECONOMIZER,A-ECO-02,ECONOMIZER,LOW_DUTY_EVT,HP 열량저하 이벤트,DI,BOOL,-,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,USER_EDIT,MEDIUM,500,Y,decreases with thermal lag,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-02 allocation/order [A]
TSP.HRSG.ECO-03.Q_THERMAL,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-03,ECONOMIZER,Q_THERMAL,IP 열교환 열량,AI,REAL,W,M,M,A,DynamicExchangerWaterSteamFlueGases.q_thermal,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-03 allocation/order [A]
TSP.HRSG.ECO-03.FG_TEMP_IN,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-03,ECONOMIZER,FG_TEMP_IN,IP 배기가스 입구온도,AI,REAL,K,M,M,A,DynamicExchangerWaterSteamFlueGases.fg_temp_in,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-03 allocation/order [A]
TSP.HRSG.ECO-03.FG_TEMP_OUT,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-03,ECONOMIZER,FG_TEMP_OUT,IP 배기가스 출구온도,AI,REAL,K,M,M,A,DynamicExchangerWaterSteamFlueGases.fg_temp_out,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-03 allocation/order [A]
TSP.HRSG.ECO-03.WS_TEMP_IN,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-03,ECONOMIZER,WS_TEMP_IN,IP 수·증기측 입구온도,AI,REAL,K,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_temp_in,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-03 allocation/order [A]
TSP.HRSG.ECO-03.WS_TEMP_OUT,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-03,ECONOMIZER,WS_TEMP_OUT,IP 수·증기측 출구온도,AI,REAL,K,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_temp_out,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-03 allocation/order [A]
TSP.HRSG.ECO-03.WS_PRESS_IN,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-03,ECONOMIZER,WS_PRESS_IN,IP 수·증기측 입구압력,AI,REAL,Pa,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_press_in,MODEL,N/A,,INFO,500,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-03 allocation/order [A]
TSP.HRSG.ECO-03.WS_PRESS_OUT,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-03,ECONOMIZER,WS_PRESS_OUT,IP 수·증기측 출구압력,AI,REAL,Pa,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_press_out,MODEL,N/A,,INFO,500,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-03 allocation/order [A]
TSP.HRSG.ECO-03.WS_MASS_FLOW,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-03,ECONOMIZER,WS_MASS_FLOW,IP 수·증기측 질량유량,AI,REAL,kg/s,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_mass_flow,MODEL,N/A,,INFO,500,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-03 allocation/order [A]
TSP.HRSG.ECO-03.DP_FG,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-03,ECONOMIZER,DP_FG,IP 배기가스측 차압,CALC,REAL,Pa,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,,INFO,500,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-03 allocation/order [A]
TSP.HRSG.ECO-03.DP_WS,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-03,ECONOMIZER,DP_WS,IP 수·증기측 차압,CALC,REAL,Pa,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,,INFO,500,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-03 allocation/order [A]
TSP.HRSG.ECO-03.DUTY_RATIO,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-03,ECONOMIZER,DUTY_RATIO,IP 정상대비 열량비,CALC,REAL,%,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,,INFO,500,Y,decreases with thermal lag,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-03 allocation/order [A]
TSP.HRSG.ECO-03.STATUS,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-03,ECONOMIZER,STATUS,IP 열교환기 상태,DI,ENUM,-,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,,INFO,500,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-03 allocation/order [A]
TSP.HRSG.ECO-03.TEMP_DEV_EVT,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-03,ECONOMIZER,TEMP_DEV_EVT,IP 온도편차 이벤트,DI,BOOL,-,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,USER_EDIT,MEDIUM,500,Y,decreases with thermal lag,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-03 allocation/order [A]
TSP.HRSG.ECO-03.LOW_DUTY_EVT,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-03,ECONOMIZER,LOW_DUTY_EVT,IP 열량저하 이벤트,DI,BOOL,-,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,USER_EDIT,MEDIUM,500,Y,decreases with thermal lag,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-03 allocation/order [A]
TSP.HRSG.ECO-04.Q_THERMAL,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-04,ECONOMIZER,Q_THERMAL,IP 열교환 열량,AI,REAL,W,M,M,A,DynamicExchangerWaterSteamFlueGases.q_thermal,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-04 allocation/order [A]
TSP.HRSG.ECO-04.FG_TEMP_IN,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-04,ECONOMIZER,FG_TEMP_IN,IP 배기가스 입구온도,AI,REAL,K,M,M,A,DynamicExchangerWaterSteamFlueGases.fg_temp_in,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-04 allocation/order [A]
TSP.HRSG.ECO-04.FG_TEMP_OUT,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-04,ECONOMIZER,FG_TEMP_OUT,IP 배기가스 출구온도,AI,REAL,K,M,M,A,DynamicExchangerWaterSteamFlueGases.fg_temp_out,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-04 allocation/order [A]
TSP.HRSG.ECO-04.WS_TEMP_IN,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-04,ECONOMIZER,WS_TEMP_IN,IP 수·증기측 입구온도,AI,REAL,K,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_temp_in,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-04 allocation/order [A]
TSP.HRSG.ECO-04.WS_TEMP_OUT,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-04,ECONOMIZER,WS_TEMP_OUT,IP 수·증기측 출구온도,AI,REAL,K,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_temp_out,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-04 allocation/order [A]
TSP.HRSG.ECO-04.WS_PRESS_IN,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-04,ECONOMIZER,WS_PRESS_IN,IP 수·증기측 입구압력,AI,REAL,Pa,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_press_in,MODEL,N/A,,INFO,500,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-04 allocation/order [A]
TSP.HRSG.ECO-04.WS_PRESS_OUT,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-04,ECONOMIZER,WS_PRESS_OUT,IP 수·증기측 출구압력,AI,REAL,Pa,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_press_out,MODEL,N/A,,INFO,500,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-04 allocation/order [A]
TSP.HRSG.ECO-04.WS_MASS_FLOW,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-04,ECONOMIZER,WS_MASS_FLOW,IP 수·증기측 질량유량,AI,REAL,kg/s,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_mass_flow,MODEL,N/A,,INFO,500,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-04 allocation/order [A]
TSP.HRSG.ECO-04.DP_FG,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-04,ECONOMIZER,DP_FG,IP 배기가스측 차압,CALC,REAL,Pa,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,,INFO,500,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-04 allocation/order [A]
TSP.HRSG.ECO-04.DP_WS,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-04,ECONOMIZER,DP_WS,IP 수·증기측 차압,CALC,REAL,Pa,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,,INFO,500,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-04 allocation/order [A]
TSP.HRSG.ECO-04.DUTY_RATIO,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-04,ECONOMIZER,DUTY_RATIO,IP 정상대비 열량비,CALC,REAL,%,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,,INFO,500,Y,decreases with thermal lag,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-04 allocation/order [A]
TSP.HRSG.ECO-04.STATUS,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-04,ECONOMIZER,STATUS,IP 열교환기 상태,DI,ENUM,-,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,,INFO,500,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-04 allocation/order [A]
TSP.HRSG.ECO-04.TEMP_DEV_EVT,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-04,ECONOMIZER,TEMP_DEV_EVT,IP 온도편차 이벤트,DI,BOOL,-,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,USER_EDIT,MEDIUM,500,Y,decreases with thermal lag,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-04 allocation/order [A]
TSP.HRSG.ECO-04.LOW_DUTY_EVT,Thermo VPP,HRSG,IP_ECONOMIZER,A-ECO-04,ECONOMIZER,LOW_DUTY_EVT,IP 열량저하 이벤트,DI,BOOL,-,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,USER_EDIT,MEDIUM,500,Y,decreases with thermal lag,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-04 allocation/order [A]
TSP.HRSG.ECO-05.Q_THERMAL,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-05,ECONOMIZER,Q_THERMAL,LP 열교환 열량,AI,REAL,W,M,M,A,DynamicExchangerWaterSteamFlueGases.q_thermal,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-05 allocation/order [A]
TSP.HRSG.ECO-05.FG_TEMP_IN,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-05,ECONOMIZER,FG_TEMP_IN,LP 배기가스 입구온도,AI,REAL,K,M,M,A,DynamicExchangerWaterSteamFlueGases.fg_temp_in,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-05 allocation/order [A]
TSP.HRSG.ECO-05.FG_TEMP_OUT,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-05,ECONOMIZER,FG_TEMP_OUT,LP 배기가스 출구온도,AI,REAL,K,M,M,A,DynamicExchangerWaterSteamFlueGases.fg_temp_out,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-05 allocation/order [A]
TSP.HRSG.ECO-05.WS_TEMP_IN,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-05,ECONOMIZER,WS_TEMP_IN,LP 수·증기측 입구온도,AI,REAL,K,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_temp_in,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-05 allocation/order [A]
TSP.HRSG.ECO-05.WS_TEMP_OUT,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-05,ECONOMIZER,WS_TEMP_OUT,LP 수·증기측 출구온도,AI,REAL,K,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_temp_out,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-05 allocation/order [A]
TSP.HRSG.ECO-05.WS_PRESS_IN,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-05,ECONOMIZER,WS_PRESS_IN,LP 수·증기측 입구압력,AI,REAL,Pa,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_press_in,MODEL,N/A,,INFO,500,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-05 allocation/order [A]
TSP.HRSG.ECO-05.WS_PRESS_OUT,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-05,ECONOMIZER,WS_PRESS_OUT,LP 수·증기측 출구압력,AI,REAL,Pa,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_press_out,MODEL,N/A,,INFO,500,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-05 allocation/order [A]
TSP.HRSG.ECO-05.WS_MASS_FLOW,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-05,ECONOMIZER,WS_MASS_FLOW,LP 수·증기측 질량유량,AI,REAL,kg/s,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_mass_flow,MODEL,N/A,,INFO,500,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-05 allocation/order [A]
TSP.HRSG.ECO-05.DP_FG,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-05,ECONOMIZER,DP_FG,LP 배기가스측 차압,CALC,REAL,Pa,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,,INFO,500,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-05 allocation/order [A]
TSP.HRSG.ECO-05.DP_WS,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-05,ECONOMIZER,DP_WS,LP 수·증기측 차압,CALC,REAL,Pa,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,,INFO,500,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-05 allocation/order [A]
TSP.HRSG.ECO-05.DUTY_RATIO,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-05,ECONOMIZER,DUTY_RATIO,LP 정상대비 열량비,CALC,REAL,%,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,,INFO,500,Y,decreases with thermal lag,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-05 allocation/order [A]
TSP.HRSG.ECO-05.STATUS,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-05,ECONOMIZER,STATUS,LP 열교환기 상태,DI,ENUM,-,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,,INFO,500,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-05 allocation/order [A]
TSP.HRSG.ECO-05.TEMP_DEV_EVT,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-05,ECONOMIZER,TEMP_DEV_EVT,LP 온도편차 이벤트,DI,BOOL,-,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,USER_EDIT,MEDIUM,500,Y,decreases with thermal lag,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-05 allocation/order [A]
TSP.HRSG.ECO-05.LOW_DUTY_EVT,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-05,ECONOMIZER,LOW_DUTY_EVT,LP 열량저하 이벤트,DI,BOOL,-,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,USER_EDIT,MEDIUM,500,Y,decreases with thermal lag,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-05 allocation/order [A]
TSP.HRSG.ECO-06.Q_THERMAL,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-06,ECONOMIZER,Q_THERMAL,LP 열교환 열량,AI,REAL,W,M,M,A,DynamicExchangerWaterSteamFlueGases.q_thermal,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-06 allocation/order [A]
TSP.HRSG.ECO-06.FG_TEMP_IN,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-06,ECONOMIZER,FG_TEMP_IN,LP 배기가스 입구온도,AI,REAL,K,M,M,A,DynamicExchangerWaterSteamFlueGases.fg_temp_in,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-06 allocation/order [A]
TSP.HRSG.ECO-06.FG_TEMP_OUT,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-06,ECONOMIZER,FG_TEMP_OUT,LP 배기가스 출구온도,AI,REAL,K,M,M,A,DynamicExchangerWaterSteamFlueGases.fg_temp_out,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-06 allocation/order [A]
TSP.HRSG.ECO-06.WS_TEMP_IN,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-06,ECONOMIZER,WS_TEMP_IN,LP 수·증기측 입구온도,AI,REAL,K,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_temp_in,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-06 allocation/order [A]
TSP.HRSG.ECO-06.WS_TEMP_OUT,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-06,ECONOMIZER,WS_TEMP_OUT,LP 수·증기측 출구온도,AI,REAL,K,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_temp_out,MODEL,N/A,,INFO,500,N,decreases with thermal lag,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-06 allocation/order [A]
TSP.HRSG.ECO-06.WS_PRESS_IN,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-06,ECONOMIZER,WS_PRESS_IN,LP 수·증기측 입구압력,AI,REAL,Pa,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_press_in,MODEL,N/A,,INFO,500,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-06 allocation/order [A]
TSP.HRSG.ECO-06.WS_PRESS_OUT,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-06,ECONOMIZER,WS_PRESS_OUT,LP 수·증기측 출구압력,AI,REAL,Pa,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_press_out,MODEL,N/A,,INFO,500,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-06 allocation/order [A]
TSP.HRSG.ECO-06.WS_MASS_FLOW,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-06,ECONOMIZER,WS_MASS_FLOW,LP 수·증기측 질량유량,AI,REAL,kg/s,M,M,A,DynamicExchangerWaterSteamFlueGases.ws_mass_flow,MODEL,N/A,,INFO,500,N,model response,https://ep.liu.se/konferensartikel.aspx?Article_No=46&issue=132&series=,HX count [M]; exact ECO-06 allocation/order [A]
TSP.HRSG.ECO-06.DP_FG,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-06,ECONOMIZER,DP_FG,LP 배기가스측 차압,CALC,REAL,Pa,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,,INFO,500,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-06 allocation/order [A]
TSP.HRSG.ECO-06.DP_WS,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-06,ECONOMIZER,DP_WS,LP 수·증기측 차압,CALC,REAL,Pa,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,,INFO,500,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-06 allocation/order [A]
TSP.HRSG.ECO-06.DUTY_RATIO,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-06,ECONOMIZER,DUTY_RATIO,LP 정상대비 열량비,CALC,REAL,%,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,,INFO,500,Y,decreases with thermal lag,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-06 allocation/order [A]
TSP.HRSG.ECO-06.STATUS,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-06,ECONOMIZER,STATUS,LP 열교환기 상태,DI,ENUM,-,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,,INFO,500,Y,model response,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-06 allocation/order [A]
TSP.HRSG.ECO-06.TEMP_DEV_EVT,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-06,ECONOMIZER,TEMP_DEV_EVT,LP 온도편차 이벤트,DI,BOOL,-,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,USER_EDIT,MEDIUM,500,Y,decreases with thermal lag,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-06 allocation/order [A]
TSP.HRSG.ECO-06.LOW_DUTY_EVT,Thermo VPP,HRSG,LP_ECONOMIZER,A-ECO-06,ECONOMIZER,LOW_DUTY_EVT,LP 열량저하 이벤트,DI,BOOL,-,T,T,A,Derived from exchanger variables,MODEL,USER_EDIT,USER_EDIT,MEDIUM,500,Y,decreases with thermal lag,https://build.openmodelica.org/Documentation/ThermoSysPro.Examples.Book.PowerPlants.CombinedCyclePowerPlant.GasTurbineTrip.html,HX count [M]; exact ECO-06 allocation/order [A]
