logic_id,platform,console_scope,console_csv,format_profile,system,subsystem,equipment,source_class,source_tag_ids,source_model_variables,derived_signal,alarm_type,alarm_text_ko,condition_expression,threshold_basis,threshold_value,threshold_unit,threshold_direction,delay_s,hysteresis,priority_rank,display_priority,display_color_ko,display_hex,latching,ack_required,shelvable,trip_action,enabled_default,editable,assumption_class,data_origin,validation_status,implementation_readiness,source_url,note_ko,source_platform,source_system,legacy_condition_expression,legacy_threshold_basis,legacy_threshold_value,legacy_threshold_unit,calibration_signal,calibration_nominal_value,calibration_source_file,calibration_window_s,absolute_conversion_status,logic_enable_reason
AL-0135,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 1 Cell 3,M-V_DIRECT,TSP.MV.HP_SUPERHEATER_1.WS.P_3,HP_SuperHeater_1.TwoPhaseFlowPipe.P[3],P,HH,HP Superheater 1 Cell 3 압력 고고(HH),HP_SuperHeater_1.TwoPhaseFlowPipe.P[3] > 110 Pa,ABSOLUTE_MODEL_VALUE,110,Pa,HIGH,2,2 Pa,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P > PRE_EVENT_BASELINE * 1.1,PRE_EVENT_BASELINE_RATIO,1.1,ratio_to_baseline,HP_SuperHeater_1.TwoPhaseFlowPipe.P[3],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0136,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 1 Cell 3,M-V_DIRECT,TSP.MV.HP_SUPERHEATER_1.WS.P_3,HP_SuperHeater_1.TwoPhaseFlowPipe.P[3],P,LL,HP Superheater 1 Cell 3 압력 저저(LL),HP_SuperHeater_1.TwoPhaseFlowPipe.P[3] < 90 Pa,ABSOLUTE_MODEL_VALUE,90,Pa,LOW,2,2 Pa,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P < PRE_EVENT_BASELINE * 0.9,PRE_EVENT_BASELINE_RATIO,0.9,ratio_to_baseline,HP_SuperHeater_1.TwoPhaseFlowPipe.P[3],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0137,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 1 Cell 3,M-V_DIRECT,TSP.MV.HP_SUPERHEATER_1.WS.Q_3,HP_SuperHeater_1.TwoPhaseFlowPipe.Q[3],Q,LL,HP Superheater 1 Cell 3 유량 저저(LL),HP_SuperHeater_1.TwoPhaseFlowPipe.Q[3] < 50 kg/s,ABSOLUTE_MODEL_VALUE,50,kg/s,LOW,2,5 kg/s,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Q < PRE_EVENT_BASELINE * 0.5,PRE_EVENT_BASELINE_RATIO,0.5,ratio_to_baseline,HP_SuperHeater_1.TwoPhaseFlowPipe.Q[3],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0138,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 1 Cell 3,M-V_CALCULATED,TSP.MV.HP_SUPERHEATER_1.WS.P_3;TSP.MV.HP_SUPERHEATER_1.WS.H_3,HP_SuperHeater_1.TwoPhaseFlowPipe.P[3];HP_SuperHeater_1.TwoPhaseFlowPipe.h[3],"T_ph(P,h)",HH,HP Superheater 1 Cell 3 유체온도 고고(HH),DISABLED_UNTIL_ABSOLUTE_PHYSICAL_SIGNAL_AVAILABLE,ABSOLUTE_VALUE_PENDING,,,HIGH,2,0.02 ratio,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,FALSE,TRUE,A-L,THERMOSYSPRO_MODEL+ASSUMED_LOGIC,ABSOLUTE_PHYSICAL_VALUE_NOT_AVAILABLE,DISABLED_PENDING_PHYSICAL_OUTPUT,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,"T_ph(P,h) > PRE_EVENT_BASELINE * 1.06",PRE_EVENT_BASELINE_RATIO,1.06,ratio_to_baseline,,,,,DEFERRED_PROPERTY_CALCULATION,P/h property output must be exported and calculated in physical units
AL-0139,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 1 Cell 3,M-V_CALCULATED,TSP.MV.HP_SUPERHEATER_1.WS.P_3;TSP.MV.HP_SUPERHEATER_1.WS.H_3,HP_SuperHeater_1.TwoPhaseFlowPipe.P[3];HP_SuperHeater_1.TwoPhaseFlowPipe.h[3],"T_ph(P,h)",LL,HP Superheater 1 Cell 3 유체온도 저저(LL),DISABLED_UNTIL_ABSOLUTE_PHYSICAL_SIGNAL_AVAILABLE,ABSOLUTE_VALUE_PENDING,,,LOW,2,0.02 ratio,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,FALSE,TRUE,A-L,THERMOSYSPRO_MODEL+ASSUMED_LOGIC,ABSOLUTE_PHYSICAL_VALUE_NOT_AVAILABLE,DISABLED_PENDING_PHYSICAL_OUTPUT,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,"T_ph(P,h) < PRE_EVENT_BASELINE * 0.94",PRE_EVENT_BASELINE_RATIO,0.94,ratio_to_baseline,,,,,DEFERRED_PROPERTY_CALCULATION,P/h property output must be exported and calculated in physical units
AL-0140,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 1 Cell 4,M-V_DIRECT,TSP.MV.HP_SUPERHEATER_1.WS.P_4,HP_SuperHeater_1.TwoPhaseFlowPipe.P[4],P,HH,HP Superheater 1 Cell 4 압력 고고(HH),HP_SuperHeater_1.TwoPhaseFlowPipe.P[4] > 110 Pa,ABSOLUTE_MODEL_VALUE,110,Pa,HIGH,2,2 Pa,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P > PRE_EVENT_BASELINE * 1.1,PRE_EVENT_BASELINE_RATIO,1.1,ratio_to_baseline,HP_SuperHeater_1.TwoPhaseFlowPipe.P[4],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0141,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 1 Cell 4,M-V_DIRECT,TSP.MV.HP_SUPERHEATER_1.WS.P_4,HP_SuperHeater_1.TwoPhaseFlowPipe.P[4],P,LL,HP Superheater 1 Cell 4 압력 저저(LL),HP_SuperHeater_1.TwoPhaseFlowPipe.P[4] < 90 Pa,ABSOLUTE_MODEL_VALUE,90,Pa,LOW,2,2 Pa,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P < PRE_EVENT_BASELINE * 0.9,PRE_EVENT_BASELINE_RATIO,0.9,ratio_to_baseline,HP_SuperHeater_1.TwoPhaseFlowPipe.P[4],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0142,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 1 Cell 4,M-V_DIRECT,TSP.MV.HP_SUPERHEATER_1.WS.Q_4,HP_SuperHeater_1.TwoPhaseFlowPipe.Q[4],Q,LL,HP Superheater 1 Cell 4 유량 저저(LL),HP_SuperHeater_1.TwoPhaseFlowPipe.Q[4] < 50 kg/s,ABSOLUTE_MODEL_VALUE,50,kg/s,LOW,2,5 kg/s,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Q < PRE_EVENT_BASELINE * 0.5,PRE_EVENT_BASELINE_RATIO,0.5,ratio_to_baseline,HP_SuperHeater_1.TwoPhaseFlowPipe.Q[4],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0143,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 1 Cell 4,M-V_CALCULATED,TSP.MV.HP_SUPERHEATER_1.WS.P_4;TSP.MV.HP_SUPERHEATER_1.WS.H_4,HP_SuperHeater_1.TwoPhaseFlowPipe.P[4];HP_SuperHeater_1.TwoPhaseFlowPipe.h[4],"T_ph(P,h)",HH,HP Superheater 1 Cell 4 유체온도 고고(HH),DISABLED_UNTIL_ABSOLUTE_PHYSICAL_SIGNAL_AVAILABLE,ABSOLUTE_VALUE_PENDING,,,HIGH,2,0.02 ratio,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,FALSE,TRUE,A-L,THERMOSYSPRO_MODEL+ASSUMED_LOGIC,ABSOLUTE_PHYSICAL_VALUE_NOT_AVAILABLE,DISABLED_PENDING_PHYSICAL_OUTPUT,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,"T_ph(P,h) > PRE_EVENT_BASELINE * 1.06",PRE_EVENT_BASELINE_RATIO,1.06,ratio_to_baseline,,,,,DEFERRED_PROPERTY_CALCULATION,P/h property output must be exported and calculated in physical units
AL-0144,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 1 Cell 4,M-V_CALCULATED,TSP.MV.HP_SUPERHEATER_1.WS.P_4;TSP.MV.HP_SUPERHEATER_1.WS.H_4,HP_SuperHeater_1.TwoPhaseFlowPipe.P[4];HP_SuperHeater_1.TwoPhaseFlowPipe.h[4],"T_ph(P,h)",LL,HP Superheater 1 Cell 4 유체온도 저저(LL),DISABLED_UNTIL_ABSOLUTE_PHYSICAL_SIGNAL_AVAILABLE,ABSOLUTE_VALUE_PENDING,,,LOW,2,0.02 ratio,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,FALSE,TRUE,A-L,THERMOSYSPRO_MODEL+ASSUMED_LOGIC,ABSOLUTE_PHYSICAL_VALUE_NOT_AVAILABLE,DISABLED_PENDING_PHYSICAL_OUTPUT,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,"T_ph(P,h) < PRE_EVENT_BASELINE * 0.94",PRE_EVENT_BASELINE_RATIO,0.94,ratio_to_baseline,,,,,DEFERRED_PROPERTY_CALCULATION,P/h property output must be exported and calculated in physical units
AL-0145,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 1 Wall 1,M-V_DIRECT,TSP.MV.HP_SUPERHEATER_1.WALL.TP_1,HP_SuperHeater_1.ExchangerWall.Tp[1],Tp,HH,HP Superheater 1 Wall 1 벽온도 고고(HH),HP_SuperHeater_1.ExchangerWall.Tp[1] > 106 K,ABSOLUTE_MODEL_VALUE,106,K,HIGH,3,2 K,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Tp > PRE_EVENT_BASELINE * 1.06,PRE_EVENT_BASELINE_RATIO,1.06,ratio_to_baseline,HP_SuperHeater_1.ExchangerWall.Tp[1],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0146,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 1 Wall 2,M-V_DIRECT,TSP.MV.HP_SUPERHEATER_1.WALL.TP_2,HP_SuperHeater_1.ExchangerWall.Tp[2],Tp,HH,HP Superheater 1 Wall 2 벽온도 고고(HH),HP_SuperHeater_1.ExchangerWall.Tp[2] > 106 K,ABSOLUTE_MODEL_VALUE,106,K,HIGH,3,2 K,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Tp > PRE_EVENT_BASELINE * 1.06,PRE_EVENT_BASELINE_RATIO,1.06,ratio_to_baseline,HP_SuperHeater_1.ExchangerWall.Tp[2],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0147,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 1 Wall 3,M-V_DIRECT,TSP.MV.HP_SUPERHEATER_1.WALL.TP_3,HP_SuperHeater_1.ExchangerWall.Tp[3],Tp,HH,HP Superheater 1 Wall 3 벽온도 고고(HH),HP_SuperHeater_1.ExchangerWall.Tp[3] > 106 K,ABSOLUTE_MODEL_VALUE,106,K,HIGH,3,2 K,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Tp > PRE_EVENT_BASELINE * 1.06,PRE_EVENT_BASELINE_RATIO,1.06,ratio_to_baseline,HP_SuperHeater_1.ExchangerWall.Tp[3],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0148,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 2 Cell 2,M-V_DIRECT,TSP.MV.HP_SUPERHEATER_2.WS.P_2,HP_SuperHeater_2.TwoPhaseFlowPipe.P[2],P,HH,HP Superheater 2 Cell 2 압력 고고(HH),HP_SuperHeater_2.TwoPhaseFlowPipe.P[2] > 110 Pa,ABSOLUTE_MODEL_VALUE,110,Pa,HIGH,2,2 Pa,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P > PRE_EVENT_BASELINE * 1.1,PRE_EVENT_BASELINE_RATIO,1.1,ratio_to_baseline,HP_SuperHeater_2.TwoPhaseFlowPipe.P[2],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0149,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 2 Cell 2,M-V_DIRECT,TSP.MV.HP_SUPERHEATER_2.WS.P_2,HP_SuperHeater_2.TwoPhaseFlowPipe.P[2],P,LL,HP Superheater 2 Cell 2 압력 저저(LL),HP_SuperHeater_2.TwoPhaseFlowPipe.P[2] < 90 Pa,ABSOLUTE_MODEL_VALUE,90,Pa,LOW,2,2 Pa,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P < PRE_EVENT_BASELINE * 0.9,PRE_EVENT_BASELINE_RATIO,0.9,ratio_to_baseline,HP_SuperHeater_2.TwoPhaseFlowPipe.P[2],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0150,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 2 Cell 2,M-V_DIRECT,TSP.MV.HP_SUPERHEATER_2.WS.Q_2,HP_SuperHeater_2.TwoPhaseFlowPipe.Q[2],Q,LL,HP Superheater 2 Cell 2 유량 저저(LL),HP_SuperHeater_2.TwoPhaseFlowPipe.Q[2] < 50 kg/s,ABSOLUTE_MODEL_VALUE,50,kg/s,LOW,2,5 kg/s,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,Q < PRE_EVENT_BASELINE * 0.5,PRE_EVENT_BASELINE_RATIO,0.5,ratio_to_baseline,HP_SuperHeater_2.TwoPhaseFlowPipe.Q[2],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0151,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 2 Cell 2,M-V_CALCULATED,TSP.MV.HP_SUPERHEATER_2.WS.P_2;TSP.MV.HP_SUPERHEATER_2.WS.H_2,HP_SuperHeater_2.TwoPhaseFlowPipe.P[2];HP_SuperHeater_2.TwoPhaseFlowPipe.h[2],"T_ph(P,h)",HH,HP Superheater 2 Cell 2 유체온도 고고(HH),DISABLED_UNTIL_ABSOLUTE_PHYSICAL_SIGNAL_AVAILABLE,ABSOLUTE_VALUE_PENDING,,,HIGH,2,0.02 ratio,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,FALSE,TRUE,A-L,THERMOSYSPRO_MODEL+ASSUMED_LOGIC,ABSOLUTE_PHYSICAL_VALUE_NOT_AVAILABLE,DISABLED_PENDING_PHYSICAL_OUTPUT,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,"T_ph(P,h) > PRE_EVENT_BASELINE * 1.06",PRE_EVENT_BASELINE_RATIO,1.06,ratio_to_baseline,,,,,DEFERRED_PROPERTY_CALCULATION,P/h property output must be exported and calculated in physical units
AL-0152,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 2 Cell 2,M-V_CALCULATED,TSP.MV.HP_SUPERHEATER_2.WS.P_2;TSP.MV.HP_SUPERHEATER_2.WS.H_2,HP_SuperHeater_2.TwoPhaseFlowPipe.P[2];HP_SuperHeater_2.TwoPhaseFlowPipe.h[2],"T_ph(P,h)",LL,HP Superheater 2 Cell 2 유체온도 저저(LL),DISABLED_UNTIL_ABSOLUTE_PHYSICAL_SIGNAL_AVAILABLE,ABSOLUTE_VALUE_PENDING,,,LOW,2,0.02 ratio,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,FALSE,TRUE,A-L,THERMOSYSPRO_MODEL+ASSUMED_LOGIC,ABSOLUTE_PHYSICAL_VALUE_NOT_AVAILABLE,DISABLED_PENDING_PHYSICAL_OUTPUT,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,"T_ph(P,h) < PRE_EVENT_BASELINE * 0.94",PRE_EVENT_BASELINE_RATIO,0.94,ratio_to_baseline,,,,,DEFERRED_PROPERTY_CALCULATION,P/h property output must be exported and calculated in physical units
AL-0153,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 2 Cell 3,M-V_DIRECT,TSP.MV.HP_SUPERHEATER_2.WS.P_3,HP_SuperHeater_2.TwoPhaseFlowPipe.P[3],P,HH,HP Superheater 2 Cell 3 압력 고고(HH),HP_SuperHeater_2.TwoPhaseFlowPipe.P[3] > 110 Pa,ABSOLUTE_MODEL_VALUE,110,Pa,HIGH,2,2 Pa,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P > PRE_EVENT_BASELINE * 1.1,PRE_EVENT_BASELINE_RATIO,1.1,ratio_to_baseline,HP_SuperHeater_2.TwoPhaseFlowPipe.P[3],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
AL-0154,DCS2,HRSG,dcs2.csv,ABB_HRSG_BOP,HRSG,HP HRSG,HP Superheater 2 Cell 3,M-V_DIRECT,TSP.MV.HP_SUPERHEATER_2.WS.P_3,HP_SuperHeater_2.TwoPhaseFlowPipe.P[3],P,LL,HP Superheater 2 Cell 3 압력 저저(LL),HP_SuperHeater_2.TwoPhaseFlowPipe.P[3] < 90 Pa,ABSOLUTE_MODEL_VALUE,90,Pa,LOW,2,2 Pa,2,HIGH,주황,#FF9500,FALSE,TRUE,TRUE,NONE,TRUE,TRUE,A-L,VIRTUAL_MODEL_PRETRIP_CALIBRATION,MODEL_SIGNAL_VERIFIED_ABSOLUTE_THRESHOLD_CALIBRATED,READY_ABSOLUTE_MODEL_VALUE,https://build.openmodelica.org/Documentation/ThermoSysPro.WaterSteam.HeatExchangers.DynamicTwoPhaseFlowPipe.html,원시 변수명은 공개 빌드 로그로 확인. 임계값·지연·히스테리시스는 시연용 A-L 가정이며 현장 기준으로 교체 필요.,DCS2,HRSG,P < PRE_EVENT_BASELINE * 0.9,PRE_EVENT_BASELINE_RATIO,0.9,ratio_to_baseline,HP_SuperHeater_2.TwoPhaseFlowPipe.P[3],100,GT_TRIP_RAW_DATA_0.1s_0-40s.csv,0-10,CALIBRATED_MODEL_DIRECT,Direct model quantity and physical unit available
