raw_tag_id,system,equipment_id,signal_role,data_type,unit,description_ko,description_en,canonical_tag,local_display_alias,scope_class,writable,scenario_lab_role,analysis_policy,unit_status,interpretation_method,source_url,source_commit,is_native,live_existence,live_variant_type,live_node_id
vppHPColdReheatVolume.Ce1.h_vol,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,J/kg,HP 저온재열 증기 혼합 체적 입구1 체적측 비엔탈피 상태,HP cold-reheat steam mixing volume inlet 1 specific enthalpy volume-side state,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002771)
vppHPColdReheatVolume.Ce2.P,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,Pa,HP 저온재열 증기 혼합 체적 입구2 압력,HP cold-reheat steam mixing volume inlet 2 pressure,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002772)
vppHPColdReheatVolume.Ce2.Q,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,kg/s,HP 저온재열 증기 혼합 체적 입구2 질량유량,HP cold-reheat steam mixing volume inlet 2 mass flow,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002773)
vppHPColdReheatVolume.Ce2.a,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,BOOL_OR_BINARY_REAL,BOOL,vppHPColdReheatVolume 커넥터 방향 검증용 Boolean 의사변수 a,vppHPColdReheatVolume connector Boolean pseudo-variable a for connection-orientation verification,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,SOURCE_CONFIRMED,THERMOSYSPRO_CONNECTOR_DEFINITION,,LOCAL_UPLOAD_2026-09-18,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=200000310)
vppHPColdReheatVolume.Ce2.b,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,BOOL_OR_BINARY_REAL,BOOL,vppHPColdReheatVolume 커넥터 방향 검증용 Boolean 의사변수 b,vppHPColdReheatVolume connector Boolean pseudo-variable b for connection-orientation verification,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,SOURCE_CONFIRMED,THERMOSYSPRO_CONNECTOR_DEFINITION,,LOCAL_UPLOAD_2026-09-18,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=250000342)
vppHPColdReheatVolume.Ce2.h,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,J/kg,HP 저온재열 증기 혼합 체적 입구2 비엔탈피,HP cold-reheat steam mixing volume inlet 2 specific enthalpy,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002774)
vppHPColdReheatVolume.Ce2.h_vol,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,J/kg,HP 저온재열 증기 혼합 체적 입구2 체적측 비엔탈피 상태,HP cold-reheat steam mixing volume inlet 2 specific enthalpy volume-side state,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002775)
vppHPColdReheatVolume.Ce3.P,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,Pa,HP 저온재열 증기 혼합 체적 입구3 압력,HP cold-reheat steam mixing volume inlet 3 pressure,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002776)
vppHPColdReheatVolume.Ce3.Q,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,kg/s,HP 저온재열 증기 혼합 체적 입구3 질량유량,HP cold-reheat steam mixing volume inlet 3 mass flow,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002777)
vppHPColdReheatVolume.Ce3.a,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,BOOL_OR_BINARY_REAL,BOOL,vppHPColdReheatVolume 커넥터 방향 검증용 Boolean 의사변수 a,vppHPColdReheatVolume connector Boolean pseudo-variable a for connection-orientation verification,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,SOURCE_CONFIRMED,THERMOSYSPRO_CONNECTOR_DEFINITION,,LOCAL_UPLOAD_2026-09-18,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=200000311)
vppHPColdReheatVolume.Ce3.b,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,BOOL_OR_BINARY_REAL,BOOL,vppHPColdReheatVolume 커넥터 방향 검증용 Boolean 의사변수 b,vppHPColdReheatVolume connector Boolean pseudo-variable b for connection-orientation verification,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,SOURCE_CONFIRMED,THERMOSYSPRO_CONNECTOR_DEFINITION,,LOCAL_UPLOAD_2026-09-18,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=250000343)
vppHPColdReheatVolume.Ce3.h_vol,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,J/kg,HP 저온재열 증기 혼합 체적 입구3 체적측 비엔탈피 상태,HP cold-reheat steam mixing volume inlet 3 specific enthalpy volume-side state,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002779)
vppHPColdReheatVolume.Cs.P,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,Pa,HP 저온재열 증기 혼합 체적 출구 포트 압력,HP cold-reheat steam mixing volume outlet port pressure,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002780)
vppHPColdReheatVolume.Cs.Q,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,kg/s,HP 저온재열 증기 혼합 체적 출구 포트 질량유량,HP cold-reheat steam mixing volume outlet port mass flow,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100011960)
vppHPColdReheatVolume.Cs.a,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,BOOL_OR_BINARY_REAL,BOOL,vppHPColdReheatVolume 커넥터 방향 검증용 Boolean 의사변수 a,vppHPColdReheatVolume connector Boolean pseudo-variable a for connection-orientation verification,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,SOURCE_CONFIRMED,THERMOSYSPRO_CONNECTOR_DEFINITION,,LOCAL_UPLOAD_2026-09-18,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=250000344)
vppHPColdReheatVolume.Cs.b,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,BOOL_OR_BINARY_REAL,BOOL,vppHPColdReheatVolume 커넥터 방향 검증용 Boolean 의사변수 b,vppHPColdReheatVolume connector Boolean pseudo-variable b for connection-orientation verification,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,SOURCE_CONFIRMED,THERMOSYSPRO_CONNECTOR_DEFINITION,,LOCAL_UPLOAD_2026-09-18,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=200000312)
vppHPColdReheatVolume.Cs.h,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,J/kg,HP 저온재열 증기 혼합 체적 출구 포트 비엔탈피,HP cold-reheat steam mixing volume outlet port specific enthalpy,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100011961)
vppHPColdReheatVolume.Cs.h_vol,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,J/kg,HP 저온재열 증기 혼합 체적 출구 포트 체적측 비엔탈피 상태,HP cold-reheat steam mixing volume outlet port specific enthalpy volume-side state,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002781)
vppHPColdReheatVolume.P,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,Pa,HP 저온재열 증기 혼합 체적 압력,HP cold-reheat steam mixing volume pressure,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002782)
vppHPColdReheatVolume.Pthermo,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,Pa,HP 저온재열 증기 혼합 체적 물성계산용 압력,HP cold-reheat steam mixing volume pressure used for property evaluation,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100011962)
vppHPColdReheatVolume.T,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,K,HP 저온재열 증기 혼합 체적 온도,HP cold-reheat steam mixing volume temperature,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002783)
vppHPColdReheatVolume.h,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,J/kg,HP 저온재열 증기 혼합 체적 비엔탈피,HP cold-reheat steam mixing volume specific enthalpy,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100011963)
vppHPColdReheatVolume.pro.T,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,K,HP 저온재열 증기 혼합 체적 온도,HP cold-reheat steam mixing volume temperature,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002784)
vppHPColdReheatVolume.pro.cp,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,J/(kg.K),HP 저온재열 증기 혼합 체적 정압비열,HP cold-reheat steam mixing volume specific heat capacity at constant pressure,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100011964)
vppHPColdReheatVolume.pro.d,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,kg/m3,HP 저온재열 증기 혼합 체적 밀도,HP cold-reheat steam mixing volume density,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100011965)
vppHPColdReheatVolume.pro.ddhp,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,kg2/(m3.J),vppHPColdReheatVolume 물성값: 밀도의 비엔탈피 편미분(압력 일정),vppHPColdReheatVolume thermophysical property: density derivative with respect to specific enthalpy at constant pressure,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,SOURCE_CONFIRMED,THERMOSYSPRO_THERMOPROPERTIES_PH,,LOCAL_UPLOAD_2026-09-18,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100011966)
vppHPColdReheatVolume.pro.ddph,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,kg/(m3.Pa),vppHPColdReheatVolume 물성값: 밀도의 압력 편미분(비엔탈피 일정),vppHPColdReheatVolume thermophysical property: density derivative with respect to pressure at constant specific enthalpy,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,SOURCE_CONFIRMED,THERMOSYSPRO_THERMOPROPERTIES_PH,,LOCAL_UPLOAD_2026-09-18,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100011967)
vppHPColdReheatVolume.pro.duhp,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,1,vppHPColdReheatVolume 물성값: 비내부에너지의 비엔탈피 편미분(압력 일정),vppHPColdReheatVolume thermophysical property: specific internal-energy derivative with respect to specific enthalpy at constant pressure,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,SOURCE_CONFIRMED,THERMOSYSPRO_THERMOPROPERTIES_PH,,LOCAL_UPLOAD_2026-09-18,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100011968)
vppHPColdReheatVolume.pro.duph,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,m3/kg,vppHPColdReheatVolume 물성값: 비내부에너지의 압력 편미분(비엔탈피 일정),vppHPColdReheatVolume thermophysical property: specific internal-energy derivative with respect to pressure at constant specific enthalpy,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,SOURCE_CONFIRMED,THERMOSYSPRO_THERMOPROPERTIES_PH,,LOCAL_UPLOAD_2026-09-18,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100011969)
vppHPColdReheatVolume.pro.s,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,J/(kg.K),HP 저온재열 증기 혼합 체적 비엔트로피,HP cold-reheat steam mixing volume specific entropy,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100011970)
vppHPColdReheatVolume.pro.u,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,J/kg,HP 저온재열 증기 혼합 체적 비내부에너지,HP cold-reheat steam mixing volume specific internal energy,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100011971)
vppHPColdReheatVolume.pro.x,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,BOOL_OR_BINARY_REAL,1,HP 저온재열 증기 혼합 체적 증기 질량분율,HP cold-reheat steam mixing volume vapour mass fraction,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100011972)
vppHPColdReheatVolume.rho,ST,HP-COLD-REHEAT-VOL,MODEL_INTERNAL,REAL,kg/m3,HP 저온재열 증기 혼합 체적 밀도,HP cold-reheat steam mixing volume density,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100011973)
vppHPDrumHHAssertTime,PROTECTION,HP DRUM,MODEL_INTERNAL,REAL,s,HP Drum HH assert 시각,HP drum HH assert time,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_EXPLICIT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012233)
vppHPDrumHHRaw,PROTECTION,HP DRUM,MODEL_INTERNAL,BOOL,STATE,HP Drum HH 원시 비교 상태,HP drum HH raw comparator state,,HRSG.HP.DRUM.LEVEL.HH.RAW,CURRENT_OPERATIONAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_EXPLICIT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=200000313)
vppHPDrumLLAssertTime,PROTECTION,HP DRUM,MODEL_INTERNAL,REAL,s,HP Drum LL assert 시각,HP drum LL assert time,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_EXPLICIT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100012234)
vppHPDrumLLRaw,PROTECTION,HP DRUM,MODEL_INTERNAL,BOOL,STATE,HP Drum LL 원시 비교 상태,HP drum LL raw comparator state,,HRSG.HP.DRUM.LEVEL.LL.RAW,CURRENT_OPERATIONAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_EXPLICIT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=200000314)
vppHPDrumLevelM,HRSG,HP DRUM,PHYSICAL_OR_PROCESS,REAL,m,HP Drum 수위,HP drum level,,TSP.DRUM.HP.LEVEL,CURRENT_OPERATIONAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_EXPLICIT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100011974)
vppHPDrumPressurePa,HRSG,HP DRUM,PHYSICAL_OR_PROCESS,REAL,Pa,HP Drum 압력,HP drum pressure,,TSP.DRUM.HP.PRESS,CURRENT_OPERATIONAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,GITHUB_EXPLICIT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=100011975)
vppHPFWPCheckValve.C1.P,FWP,FWP-HP-DISCHARGE-NRV,MODEL_INTERNAL,REAL,Pa,HP FWP 토출 체크밸브 입구 포트 압력,HP FWP discharge check valve inlet port pressure,,,RAW_INTERNAL_EVIDENCE,N,,RAW_EVIDENCE_ALLOWED,CONFIRMED_OR_DETERMINISTIC,STRUCTURAL_COMPONENT,https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/config/opcua_fwp_check_valves_v1.csv; https://github.com/khaku25/triplens-thermosyspro-cloud-runner/blob/9c8545dbcc595c7f80f1e71bf141c7180f32fd86/modelica/TripLens_CombinedCycle_TripTAC_ProcessView_v36.mo,9c8545dbcc595c7f80f1e71bf141c7180f32fd86,True,CENSUS_OBSERVED,Variant,NumericNodeId(ns=1;i=150002785)
